ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance (mi),DelayFromTypicalTraffic (mins),DelayFromFreeFlowSpeed (mins),Congestion_Speed (mph),Description,Street,City,Country,State,Vehicle_Count,Pedestrian_Count,Emergency_Vehicle_Presence,Weather_Condition,Time_of_Day,Traffic_Flow_Rate,Signal_Timer_Setting,Accident_Reported
5574,2,45.442192479751526,-84.54800308946352,2024-07-22 10:26:10.477047704,2024-07-22 10:48:10.477047704,4.664690950963674,9,21,54.941370350210384,White key table other letter wide administration.,Garrison Trafficway,Lake Matthew,USA,UT,41,11,0,Clear,Morning,127,14,0
5575,2,28.552521527383583,-115.21988303946782,2024-07-22 11:18:44.392439244,2024-07-22 11:42:44.392439244,0.7182571562912469,11,35,7.16757383375535,Pattern good ground reality especially side.,Teresa Shore,Sonyaport,USA,FL,86,10,0,Clear,Evening,143,76,0
5576,2,41.152487948170794,-68.14696441001271,2024-07-22 12:11:18.307830782,2024-07-22 12:39:18.307830782,1.937457076456858,54,27,23.629023912637138,Lose building realize decision.,Manning Estates,Comptonfurt,USA,PA,5,11,0,Clear,Night,100,74,0
5577,2,33.03238956992794,-119.08266659880728,2024-07-22 13:03:52.223222322,2024-07-22 13:14:52.223222322,2.957251982524263,44,31,39.90574631994527,Million night quickly remain.,Clements Loop,New James,USA,NM,73,15,0,Clear,Evening,135,54,1
5578,4,48.759467564640254,-110.23851043459759,2024-07-22 13:56:26.138613860,2024-07-22 14:48:26.138613860,3.963348427467633,54,13,7.820810354046814,Cup prevent test usually here.,Charles Fort,Pattersonshire,USA,AL,70,19,0,Snow,Evening,140,112,0
5579,3,37.887579032648134,-111.94868199499489,2024-07-22 14:49:00.054005400,2024-07-22 15:42:00.054005400,1.0353327873209848,18,25,46.48709443845322,Either financial father study plan end.,Spencer Valley,North Josephstad,USA,AK,19,19,0,Rain,Night,16,80,0
5580,4,47.34395521452014,-104.23344997075384,2024-07-22 15:41:33.969396940,2024-07-22 15:48:33.969396940,0.35104594764120745,53,26,27.440167860013158,Find admit represent born.,Miller Forest,Vanessaview,USA,OK,16,10,0,Clear,Night,58,64,0
5581,2,25.48456272435459,-95.61709887979359,2024-07-22 16:34:07.884788478,2024-07-22 16:43:07.884788478,3.902842197615934,39,30,46.84605457159821,Heart across per man.,Jones Vista,New Melissa,USA,WV,66,2,0,Clear,Evening,141,116,0
5582,4,34.143847412822055,-110.4245350374884,2024-07-22 17:26:41.800180018,2024-07-22 17:39:41.800180018,4.370656391080289,15,27,58.62752442260637,Stop ball yeah environmental carry style.,Kimberly Mills,North Taylor,USA,VI,15,10,0,Clear,Evening,97,10,0
5583,3,36.053864150250995,-78.86658310100717,2024-07-22 18:19:15.715571556,2024-07-22 19:08:15.715571556,0.1332990923705846,24,1,29.210192006988482,Enough drive quickly animal.,Catherine Unions,Mooreport,USA,MO,68,19,0,Clear,Night,43,73,0
5584,4,42.19283993817464,-108.22976867583395,2024-07-22 19:11:49.630963096,2024-07-22 19:33:49.630963096,2.105613483386251,31,9,32.0340534323668,Might leave despite management letter capital.,Romero Stravenue,Coxtown,USA,OH,85,12,0,Clear,Morning,90,36,1
5585,2,26.907945280132154,-86.89133404437277,2024-07-22 20:04:23.546354634,2024-07-22 20:53:23.546354634,0.22480709802416746,23,36,11.843822173349892,Enter offer instead air cause green chance.,Cox Meadows,Carlsonville,USA,NC,88,9,0,Clear,Night,43,105,0
5586,2,30.000339648086637,-76.53246237574214,2024-07-22 20:56:57.461746174,2024-07-22 21:17:57.461746174,0.7422026674246581,13,14,59.13573448232477,But network memory others behavior suffer capital.,Patterson Expressway,Johnsonland,USA,FL,14,13,0,Rain,Morning,40,71,0
5587,2,27.2486350184495,-76.39483811564364,2024-07-22 21:49:31.377137714,2024-07-22 22:18:31.377137714,4.1220627594886885,52,3,48.67776085678081,Opportunity drug important actually someone PM.,Evans Ridges,Grahammouth,USA,TN,8,12,0,Clear,Night,64,89,0
5588,4,44.36770311399295,-114.53070044532748,2024-07-22 22:42:05.292529252,2024-07-22 23:12:05.292529252,1.0000581845072352,33,2,56.16844038105559,Eight ten because recognize.,Richardson Square,Lake Taylorstad,USA,MT,5,5,0,Clear,Afternoon,101,34,0
5589,4,39.84893243256578,-85.51867201074904,2024-07-22 23:34:39.207920792,2024-07-22 23:39:39.207920792,1.61121369383289,45,17,5.0291159531164,Employee hope already produce.,Harvey Views,Laurastad,USA,GU,52,5,0,Clear,Morning,127,69,0
5590,2,28.761612494306007,-115.91750187054966,2024-07-23 00:27:13.123312330,2024-07-23 00:34:13.123312330,3.808906314294619,54,10,57.328546904749,Certain father manager low.,Jeffrey Mill,Lake Staceyhaven,USA,DE,97,15,0,Fog,Evening,47,88,0
5591,4,36.06234182880168,-81.40902843946836,2024-07-23 01:19:47.038703870,2024-07-23 01:33:47.038703870,2.275992384299599,51,9,40.295461377786935,She thing of industry church American and.,Bryan Crossing,Martinfort,USA,NH,67,0,0,Rain,Evening,147,84,0
5592,1,36.5719449981971,-93.0366750352826,2024-07-23 02:12:20.954095408,2024-07-23 03:09:20.954095408,4.680872612425453,57,13,26.074093986766222,Suddenly pick treatment daughter seek understand can.,Fernandez Crescent,East Thomasland,USA,VT,37,15,0,Clear,Evening,16,33,1
5593,3,30.99706935357774,-101.24309571449018,2024-07-23 03:04:54.869486948,2024-07-23 03:29:54.869486948,2.999009999519937,52,32,39.465516684388064,Rate mind official citizen nice cup among spend.,Marcia Trail,Phillipsmouth,USA,CO,29,6,0,Clear,Evening,90,84,0
5594,1,43.06806767012404,-101.47284994594179,2024-07-23 03:57:28.784878488,2024-07-23 04:51:28.784878488,2.2573872994964317,7,33,20.01305538710306,Know wait foreign challenge either shoulder democratic.,Silva Dale,Fordport,USA,ID,75,3,1,Rain,Afternoon,144,35,0
5595,4,33.85666325131824,-109.57500806208662,2024-07-23 04:50:02.700270026,2024-07-23 05:48:02.700270026,0.6952045127236326,0,18,41.28233040436013,Same news protect report.,Bauer Hollow,South Sandraborough,USA,MO,17,0,1,Clear,Evening,130,52,0
5596,5,36.2569326055771,-79.31643862902578,2024-07-23 05:42:36.615661566,2024-07-23 06:21:36.615661566,1.95338386806727,0,27,12.696486173197645,Report try data discuss page course.,Garcia Trail,North Jessicaville,USA,VI,67,8,0,Rain,Night,49,39,0
5597,3,31.44570601181847,-109.54024330064786,2024-07-23 06:35:10.531053104,2024-07-23 07:19:10.531053104,3.66047162151774,52,36,34.91041908374937,Call wide argue boy particular.,Aguilar Centers,Port Johntown,USA,VT,96,4,0,Clear,Evening,44,80,0
5598,4,43.541668924699025,-70.63584491872565,2024-07-23 07:27:44.446444644,2024-07-23 07:56:44.446444644,1.1057102404984016,28,8,36.91952489764481,Offer per order job south wind knowledge.,Kelsey Streets,Lake Aaron,USA,MO,74,13,0,Snow,Morning,59,21,0
5599,2,27.397051442425084,-97.31000522296891,2024-07-23 08:20:18.361836184,2024-07-23 08:41:18.361836184,4.100472468746348,58,18,53.38735083226585,Choice participant stand no type organization.,Kimberly Springs,West Rebecca,USA,CT,72,0,0,Clear,Morning,134,21,0
5600,4,44.073040001289016,-121.9568688719487,2024-07-23 09:12:52.277227722,2024-07-23 09:55:52.277227722,0.185690204881632,41,25,33.636468542892395,It grow they media half.,Michelle Alley,Lake Lisa,USA,UT,42,11,0,Fog,Evening,141,39,0
5601,3,26.64106670077279,-70.43742880802331,2024-07-23 10:05:26.192619262,2024-07-23 10:57:26.192619262,4.4877340455335135,4,9,19.369318740736922,Maintain sea these.,Roy Place,North Christinaburgh,USA,ID,39,19,0,Clear,Morning,15,86,0
5602,1,34.052227506904956,-112.17994845739065,2024-07-23 10:58:00.108010800,2024-07-23 11:09:00.108010800,3.9329407889219197,57,31,45.68572652320843,North audience stuff audience player small.,Michael Vista,Stephenmouth,USA,ND,52,7,0,Clear,Morning,66,43,0
5603,1,39.4824650652032,-103.6159023411674,2024-07-23 11:50:34.023402340,2024-07-23 12:30:34.023402340,4.602810805206174,3,2,34.54045757381938,Away night huge dinner account.,Brown Dam,Robertville,USA,NM,77,9,0,Clear,Evening,117,101,0
5604,5,26.31565237877582,-71.21413494893405,2024-07-23 12:43:07.938793878,2024-07-23 13:37:07.938793878,2.425536134393018,18,7,43.98770364597461,And provide always out gas friend.,Scott Wells,West Bridgetchester,USA,OK,53,7,0,Snow,Afternoon,66,72,0
5605,1,41.93000174179902,-117.8885976302161,2024-07-23 13:35:41.854185418,2024-07-23 14:21:41.854185418,4.225044142142902,56,2,39.77508775407853,House compare medical stage.,Alvarez Lodge,Lake Toddchester,USA,IN,48,3,0,Clear,Afternoon,90,116,0
5606,4,43.28714112058704,-94.37425866296375,2024-07-23 14:28:15.769576958,2024-07-23 14:35:15.769576958,4.993794974931627,23,1,22.122109583698858,Station cell water really go.,Hart Neck,Peterfurt,USA,LA,69,11,0,Rain,Morning,16,55,0
5607,5,37.117663405037845,-100.64421305549907,2024-07-23 15:20:49.684968496,2024-07-23 15:35:49.684968496,1.4201073004607476,0,40,26.471445606030226,Choice set specific theory town audience every young.,Christopher Garden,East Adamfurt,USA,ND,78,1,0,Clear,Night,91,118,0
5608,5,28.29192132614838,-102.3696288058202,2024-07-23 16:13:23.600360036,2024-07-23 16:19:23.600360036,3.7478256060888455,26,36,34.13065164307717,Data particular my.,Donald Shores,West Danielburgh,USA,IN,46,10,0,Clear,Morning,61,66,0
5609,5,45.281451743236175,-99.56747242369342,2024-07-23 17:05:57.515751574,2024-07-23 17:23:57.515751574,1.1990428252968925,43,7,15.31923900197414,Its heavy morning generation price small same.,Chavez Fork,West Rose,USA,PA,50,9,0,Clear,Morning,29,21,0
5610,5,44.94716007901385,-112.25132254570671,2024-07-23 17:58:31.431143114,2024-07-23 18:04:31.431143114,4.993156860810325,5,41,10.999509572189629,Before think sea establish central TV.,Brandon Streets,Andreamouth,USA,VT,56,2,0,Snow,Night,12,100,0
5611,3,32.264289492553466,-122.45504285096995,2024-07-23 18:51:05.346534652,2024-07-23 19:42:05.346534652,2.3783257625799044,9,36,46.94904979342954,Relationship bar billion but measure network sense.,Kim Spurs,Reedstad,USA,CT,13,17,1,Rain,Evening,145,14,1
5612,2,32.11052006926833,-72.33806831454595,2024-07-23 19:43:39.261926192,2024-07-23 19:52:39.261926192,4.0066561947001835,11,40,32.13791793487903,Open region quickly positive pressure.,Carolyn Lights,Juliaburgh,USA,NC,73,6,0,Clear,Morning,41,110,0
5613,3,33.985046605750796,-87.38834368782219,2024-07-23 20:36:13.177317732,2024-07-23 21:05:13.177317732,1.3764649675380516,56,10,16.84258117307344,Contain day including their.,Matthews Mountains,Adrianbury,USA,CO,85,2,0,Clear,Evening,112,51,0
5614,4,30.66415611453716,-77.57442481118227,2024-07-23 21:28:47.092709270,2024-07-23 22:05:47.092709270,3.5896659154004364,29,5,31.61529867386337,Time instead article true involve.,Tamara Squares,Rebeccamouth,USA,WI,38,3,0,Clear,Afternoon,114,117,0
5615,4,35.99650832244074,-107.30749114030345,2024-07-23 22:21:21.008100810,2024-07-23 22:47:21.008100810,4.354981387629556,4,37,35.52244046323729,Newspaper shoulder although general.,William Highway,New Erika,USA,MD,91,15,0,Clear,Evening,95,43,0
5616,2,40.4444014545207,-90.01642445654988,2024-07-23 23:13:54.923492348,2024-07-23 23:22:54.923492348,0.12543454798230136,55,1,49.54372470863421,Anything on fight early man about baby.,Moore Drive,Scottfurt,USA,ND,81,11,0,Rain,Afternoon,108,77,0
5617,2,32.898774046026055,-91.94251457285988,2024-07-24 00:06:28.838883888,2024-07-24 00:19:28.838883888,0.30629304048979356,1,11,15.71963015896847,Skin play week history.,Kristen Throughway,Jenkinsville,USA,CT,65,19,0,Clear,Morning,73,97,0
5618,4,29.593841180248482,-90.28990321681613,2024-07-24 00:59:02.754275426,2024-07-24 01:47:02.754275426,4.983425248272923,56,13,17.17039880900942,Almost result likely guess report I.,Paul Way,South Mary,USA,MD,95,19,1,Rain,Afternoon,42,50,0
5619,5,25.374356993938154,-84.59503907382907,2024-07-24 01:51:36.669666966,2024-07-24 02:36:36.669666966,2.69333527604917,16,15,9.342140682979759,Walk than and wife.,Bennett Lock,Hansenmouth,USA,SD,67,10,1,Clear,Night,135,108,0
5620,5,34.79510525013609,-114.08666094875099,2024-07-24 02:44:10.585058506,2024-07-24 03:05:10.585058506,1.2010352593714326,3,0,30.998093373125457,Bed son life since national someone.,Megan Parkways,South Christopher,USA,MS,27,7,0,Clear,Evening,54,51,0
5621,5,35.201436803720256,-86.45045066000634,2024-07-24 03:36:44.500450044,2024-07-24 03:42:44.500450044,2.6113149863183014,23,41,9.493573049344784,May your their history work.,Kristi Valleys,Miguelbury,USA,MP,90,19,0,Fog,Morning,5,28,0
5622,3,40.84949384190277,-84.51829110903702,2024-07-24 04:29:18.415841584,2024-07-24 05:20:18.415841584,2.8758978310858065,32,6,56.905251946196024,Present party figure none night seem.,Brown Branch,Whitefurt,USA,PR,51,6,1,Clear,Morning,35,67,0
5623,1,37.25825758039518,-73.02151353074176,2024-07-24 05:21:52.331233122,2024-07-24 05:49:52.331233122,1.8876775806729922,41,3,19.122748304305176,Bed go always begin pattern heavy left its.,Randall Circle,Stantonmouth,USA,KS,34,8,0,Clear,Night,122,71,0
5624,3,40.55330408848625,-76.85564178031089,2024-07-24 06:14:26.246624662,2024-07-24 06:55:26.246624662,2.0581608747293596,28,23,5.1142234983393475,Prevent nature anyone this grow account.,Brooks Parkways,Port Meghan,USA,MO,33,16,0,Clear,Afternoon,140,109,0
5625,5,46.11251372433177,-79.74261511437479,2024-07-24 07:07:00.162016202,2024-07-24 07:21:00.162016202,2.0532804719770947,53,2,16.897163620610314,Action case same remember realize dinner expect stock.,Brown Prairie,South Rhonda,USA,WA,95,16,1,Clear,Night,83,79,0
5626,2,30.40139693261458,-104.84522324760118,2024-07-24 07:59:34.077407740,2024-07-24 08:23:34.077407740,4.530217601230684,17,17,26.72401052105328,Move image rule front eye tree his.,Joseph Stream,Roseton,USA,NJ,18,13,0,Snow,Afternoon,122,20,0
5627,2,28.215206276581895,-109.14456422191014,2024-07-24 08:52:07.992799280,2024-07-24 09:11:07.992799280,2.5563078629745544,36,22,44.429647993477474,Place sport firm purpose.,Leroy Manor,Rachelberg,USA,TX,67,5,0,Clear,Evening,112,108,0
5628,2,34.149907104554714,-119.24363180755843,2024-07-24 09:44:41.908190818,2024-07-24 10:30:41.908190818,2.3415898461393514,31,37,6.365987146085375,Should to seven situation care financial blood.,Sosa Spring,Allenville,USA,ID,31,18,0,Clear,Morning,48,61,0
5629,4,30.38199871100317,-80.28187023542537,2024-07-24 10:37:15.823582358,2024-07-24 11:09:15.823582358,0.16831624758817554,48,24,38.258305256564825,Rule many idea use.,Michael Throughway,New John,USA,FM,46,6,0,Clear,Night,21,82,0
5630,5,28.147148183857936,-124.02017949530664,2024-07-24 11:29:49.738973896,2024-07-24 11:46:49.738973896,0.1550827406085452,32,0,14.785726660991605,Eye near conference so month pressure.,Michael Road,Hillville,USA,NH,50,16,0,Rain,Evening,80,74,0
5631,4,41.04509204516716,-70.30845654289242,2024-07-24 12:22:23.654365436,2024-07-24 12:53:23.654365436,3.2022423540254366,32,25,36.1066719838355,Feel anyone scientist throughout address.,Wendy Curve,Saraton,USA,HI,69,3,0,Clear,Morning,82,30,0
5632,1,30.402771850120487,-121.0648245578524,2024-07-24 13:14:57.569756976,2024-07-24 13:37:57.569756976,2.946364276066553,36,28,54.4923152809988,Why instead crime anyone.,Taylor Mountain,Lake Joshua,USA,VA,37,5,1,Rain,Evening,10,105,0
5633,5,29.831344796931702,-74.0131083678086,2024-07-24 14:07:31.485148514,2024-07-24 14:57:31.485148514,4.599911451149054,6,27,30.88520220214947,Action short foot carry dark few.,Gary Club,Westborough,USA,OK,19,10,0,Snow,Night,76,56,0
5634,1,37.67215895401296,-101.74570375085119,2024-07-24 15:00:05.400540054,2024-07-24 15:18:05.400540054,4.986385335453625,32,22,23.723513984444864,Both bank task north.,Deanna Plains,Beckerville,USA,LA,34,19,0,Clear,Evening,118,105,0
5635,3,29.75174279329033,-110.60148298832468,2024-07-24 15:52:39.315931592,2024-07-24 16:20:39.315931592,4.204644511039284,17,27,25.288136944820597,Hour always husband either.,Schaefer Mountains,Harringtonshire,USA,WV,90,3,1,Snow,Evening,31,103,0
5636,4,45.55165910270041,-79.01764156836697,2024-07-24 16:45:13.231323132,2024-07-24 17:16:13.231323132,1.2114660711170293,20,18,58.960894968146086,Security certainly customer billion miss for large probably.,Washington Roads,Port Caitlinside,USA,GU,84,5,0,Fog,Morning,26,68,0
5637,1,47.10125269280821,-107.46517244597405,2024-07-24 17:37:47.146714670,2024-07-24 17:58:47.146714670,2.7993451444293362,38,14,8.088709063468107,We push argue who through woman apply from.,Rebecca Points,Douglastown,USA,FM,55,10,1,Clear,Night,65,35,0
5638,3,43.15200181781396,-102.49403378988775,2024-07-24 18:30:21.062106210,2024-07-24 18:39:21.062106210,4.164749976117072,55,37,29.085149260208652,Ten care read.,Hernandez Springs,Andreaberg,USA,FM,11,4,0,Snow,Morning,44,106,0
5639,1,27.5590281533155,-76.26058036670867,2024-07-24 19:22:54.977497750,2024-07-24 19:50:54.977497750,2.0264092940953256,6,31,42.48104212338835,Participant marriage idea yeah may realize face.,Phelps Tunnel,Lake Jason,USA,FM,19,19,0,Rain,Afternoon,76,113,0
5640,4,42.73938328991005,-86.35684671145893,2024-07-24 20:15:28.892889288,2024-07-24 20:49:28.892889288,2.2408296350531303,33,7,6.210611518224756,Will safe financial focus find over.,James Junctions,South Markfurt,USA,OK,15,13,0,Rain,Morning,7,74,0
5641,3,46.81800817169866,-99.85224400536,2024-07-24 21:08:02.808280828,2024-07-24 21:26:02.808280828,1.310603117006066,56,14,26.419011785077416,Line number turn officer.,Jefferson Shore,Debrahaven,USA,CT,64,9,1,Clear,Evening,119,65,0
5642,2,26.195696914134054,-77.9694473527488,2024-07-24 22:00:36.723672366,2024-07-24 22:41:36.723672366,2.1498073594403846,33,37,29.89891347984965,Wife central realize avoid.,Edward Locks,Ashleyville,USA,AZ,37,9,1,Clear,Morning,36,39,0
5643,2,27.954185237359972,-124.50829618592768,2024-07-24 22:53:10.639063906,2024-07-24 23:11:10.639063906,1.5064335560338804,22,36,24.76942345117642,Body second about better red least executive.,Delgado Bridge,Hallborough,USA,NC,96,6,0,Clear,Morning,49,78,0
5644,4,47.88398171209051,-92.81873657169803,2024-07-24 23:45:44.554455444,2024-07-25 00:22:44.554455444,3.0333390958551285,39,26,49.99733621307043,Key where toward choose western environment central enough.,Fitzpatrick Motorway,Josephberg,USA,OH,78,19,0,Clear,Afternoon,141,50,0
5645,4,27.327372918256895,-85.40253229909365,2024-07-25 00:38:18.469846984,2024-07-25 01:05:18.469846984,1.3497779992824157,59,29,47.59636991254317,Check soldier avoid together maybe gun grow.,Albert Mission,Christopherview,USA,AZ,87,17,0,Fog,Evening,58,109,0
5646,2,41.229203351320834,-99.19380046096003,2024-07-25 01:30:52.385238524,2024-07-25 01:59:52.385238524,0.30261266249240415,58,14,32.703183134218456,Campaign wind know.,Colleen Causeway,South Melissa,USA,WI,56,16,0,Clear,Afternoon,36,63,0
5647,3,39.759211980733795,-76.99013007101655,2024-07-25 02:23:26.300630062,2024-07-25 02:37:26.300630062,1.2215975497825877,4,3,41.979633588519015,Relate discuss instead position south between.,Freeman Harbor,Jacobfurt,USA,TX,88,19,0,Clear,Evening,95,58,0
5648,3,25.631708376758105,-67.24459530985408,2024-07-25 03:16:00.216021602,2024-07-25 04:00:00.216021602,2.3421274414030986,6,11,51.97690541345673,Product approach matter nearly like believe number.,Elizabeth Street,Natashachester,USA,TX,14,6,0,Clear,Afternoon,31,77,0
5649,1,34.33709107319747,-82.01396929043474,2024-07-25 04:08:34.131413140,2024-07-25 04:24:34.131413140,2.3269370790792587,41,14,50.489183074502556,Serve customer firm method red gun.,Kimberly Plain,New Samuelside,USA,VT,68,0,0,Clear,Night,148,90,0
